cmd_date,id_user,product_id,quantity,price,cmd_name,cmd_address,cmd_state,delivery_date,billing_date
2020-08-29,240,280,3,67.74,users240_9,"2018, Chemin de l'Adrech [ Banon ]",awaiting payment,1899-12-30,1899-12-30
2019-10-21,551,140,3,72.78,users551_9,"2, Place des Héros [ Saint-Gilles ]",awaiting payment,1899-12-30,1899-12-30
2016-10-03,500,384,3,69.12,users500_9,"1A, Rue de l'Aurore [ Bruxelles ]",awaiting payment,1899-12-30,1899-12-30
2014-12-31,146,160,2,45.34,users146_5,"3, Lotissement La Treille [ Oraison ]",awaiting payment,1899-12-30,1899-12-30
2018-12-28,487,453,2,48.8,users487_3,"43, Rue Vandeweyer [ Schaerbeek ]",awaiting payment,1899-12-30,1899-12-30
2019-12-07,582,283,3,70.95,users582_6,"47, Rue Grétry [ Bruxelles ]",awaiting payment,1899-12-30,1899-12-30
2018-08-10,507,245,3,65.79,users507_6,"22, Rue Van Kalck [ Molenbeek-Saint-Jean ]",awaiting payment,1899-12-30,1899-12-30
2017-06-24,250,195,2,47.44,users250_5,"14BIS, Cite Paradis [ Gréoux-les-Bains ]",awaiting payment,1899-12-30,1899-12-30
2020-07-18,338,331,3,65.94,users338_3,"4, Place Maistre Arnaud [ Riez ]",awaiting payment,1899-12-30,1899-12-30
2021-03-30,187,225,2,40.9,users187_3,"42, Chemin de Saint-Pierre [ Estoublon ]",awaiting payment,1899-12-30,1899-12-30
2020-06-14,250,347,2,48.02,users250_6,"14BIS, Cite Paradis [ Gréoux-les-Bains ]",awaiting payment,1899-12-30,1899-12-30
2020-03-15,61,476,1,20.68,users61_9,"2, Rue Maria Borrely [ Volx ]",awaiting payment,1899-12-30,1899-12-30
2019-07-03,597,172,7,157.29,users597_6,"4, Avenue des Scarabées [ Bruxelles ]",awaiting payment,1899-12-30,1899-12-30
2019-01-14,440,25,1,69.87,users440_2,24 PARK ROAD SOUTH [ HAVANT ],awaiting payment,1899-12-30,1899-12-30
2019-05-16,130,61,3,144.09,users130_2,"20, Impasse des Amandiers [ Gréoux-les-Bains ]",awaiting payment,1899-12-30,1899-12-30
2018-04-10,193,371,1,22.53,users193_6,"112, Impasse Augustin Fresnel [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2016-04-16,47,57,3,143.94,users47_3,SPORT FOREVER FR 3,awaiting payment,1899-12-30,1899-12-30
2015-08-30,85,505,2,49.96,users85_4,"197, Route de La Motte-du-Caire [ Sisteron ]",awaiting payment,1899-12-30,1899-12-30
2020-12-02,100,629,3,68.01,users100_7,"297, Boulevard du Temps Perdu [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2016-03-16,107,181,2,49.54,users107_2,SPORT FOREVER FR 2,awaiting payment,1899-12-30,1899-12-30
2021-03-30,110,504,1,20.49,users110_1,"4, Rue des Ancres [ Valensole ]",awaiting payment,1899-12-30,1899-12-30
2017-07-12,138,326,3,74.16,users138_3,SPORT FOREVER FR 7,awaiting payment,1899-12-30,1899-12-30
2016-08-31,596,136,2,48.58,users596_8,SPORT FOREVER BE 4,awaiting payment,1899-12-30,1899-12-30
2018-10-16,470,164,2,48.42,users470_2,SPORT FOREVER BE 3,awaiting payment,1899-12-30,1899-12-30
2018-04-25,352,481,1,21.13,users352_9,"160, Route des Jourdans [ Saint-Pons ]",awaiting payment,1899-12-30,1899-12-30
2021-03-14,315,272,3,65.91,users315_3,"16, Saint Pierre [ Le Chaffaut-Saint-Jurson ]",awaiting payment,1899-12-30,1899-12-30
2016-11-23,245,327,2,48.88,users245_7,"17, Cours Louis Pasteur [ Volx ]",awaiting payment,1899-12-30,1899-12-30
2016-08-13,445,5,3,238.47,users445_8,"YORK ROAD, DONCASTER [ DONCASTER ]",awaiting payment,1899-12-30,1899-12-30
2018-11-21,211,107,2,99.32,users211_7,"186, Avenue de la République [ Sainte-Tulle ]",awaiting payment,1899-12-30,1899-12-30
2021-05-07,146,3,2,147,users146_10,"3, Lotissement La Treille [ Oraison ]",awaiting payment,1899-12-30,1899-12-30
2015-12-31,260,163,2,48,users260_1,SPORT FOREVER FR 3,awaiting payment,1899-12-30,1899-12-30
2018-10-16,119,7,3,220.56,users119_6,"328, Rue des Cèdres [ Saint-Étienne-les-Orgues ]",awaiting payment,1899-12-30,1899-12-30
2018-06-22,548,449,3,67.53,users548_7,"841, Rue de Neerpede [ Anderlecht ]",awaiting payment,1899-12-30,1899-12-30
2020-09-17,197,44,3,121.77,users197_8,"11, Chemin des Écoliers [ Villeneuve ]",awaiting payment,1899-12-30,1899-12-30
2015-02-10,308,505,3,74.94,users308_8,"108, Chemin du Moulin Neuf [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2013-08-09,591,348,6,128.82,users591_2,"172, Boulevard Léopold II [ Molenbeek-Saint-Jean ]",awaiting payment,1899-12-30,1899-12-30
2012-06-20,67,131,1,48.13,users67_4,SPORT FOREVER FR 5,awaiting payment,1899-12-30,1899-12-30
2019-06-07,437,211,3,61.05,users437_8,4 CAPRICORN CENTRE [ BASILDON ],awaiting payment,1899-12-30,1899-12-30
2015-11-01,185,209,3,74.85,users185_10,"180BIS, Rue Notre-Dame [ Sisteron ]",awaiting payment,1899-12-30,1899-12-30
2020-10-14,242,159,1,24.12,users242_8,"4, Avenue Reine des Prés [ Barcelonnette ]",awaiting payment,1899-12-30,1899-12-30
2020-06-12,404,223,2,45.46,users404_10,1-7 RAMSAY STREET [ ROCHDALE ],awaiting payment,1899-12-30,1899-12-30
2020-01-11,573,24,3,256.8,users573_1,"168, Rue Vanderborght [ Jette ]",awaiting payment,1899-12-30,1899-12-30
2021-02-19,349,138,2,45.16,users349_2,"6, Place de la Paix [ Peyruis ]",awaiting payment,1899-12-30,1899-12-30
2021-04-14,249,347,1,24.01,users249_2,"222, Route des Bruns [ Les Thuiles ]",awaiting payment,1899-12-30,1899-12-30
2020-10-30,221,300,3,66.15,users221_9,"5, Lotissement La Burlière [ Villeneuve ]",awaiting payment,1899-12-30,1899-12-30
2015-07-26,154,572,1,20.93,users154_9,"22, Chemin de L'Ombre [ Marcoux ]",awaiting payment,1899-12-30,1899-12-30
2019-12-18,79,336,1,22.81,users79_3,"6, Rue Émile Boyoud [ Château-Arnoux-Saint-Auban ]",awaiting payment,1899-12-30,1899-12-30
2019-02-18,166,440,1,24.86,users166_10,"3, Rue des Monges [ Digne-les-Bains ]",awaiting payment,1899-12-30,1899-12-30
2019-03-15,589,490,3,72.93,users589_2,"1, Avenue Impératrice Charlotte [ Bruxelles ]",awaiting payment,1899-12-30,1899-12-30
2021-05-18,543,556,2,41.3,users543_3,SPORT FOREVER BE 3,awaiting payment,1899-12-30,1899-12-30
2017-06-14,314,252,1,21.51,users314_10,"58, Rue Vital Besson [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2014-04-19,94,628,3,71.85,users94_6,"10, Rue de la Liberté [ Digne-les-Bains ]",awaiting payment,1899-12-30,1899-12-30
2020-03-01,74,486,2,43.04,users74_5,"92, Rue des Tulipes [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2018-02-19,162,77,2,99.6,users162_6,"167, Impasse du Salomon [ Champtercier ]",awaiting payment,1899-12-30,1899-12-30
2020-12-30,522,599,1,21.99,users522_6,"87, Rue du Jardinier [ Molenbeek-Saint-Jean ]",awaiting payment,1899-12-30,1899-12-30
2016-04-13,540,271,2,45.86,users540_1,"134, Avenue Gustave Latinis [ Schaerbeek ]",awaiting payment,1899-12-30,1899-12-30
2020-11-02,291,169,4,95.44,users291_1,"9, Rue Grande [ Peyruis ]",awaiting payment,1899-12-30,1899-12-30
2017-03-17,534,449,2,45.02,users534_10,"16, Rue de Linthout [ Schaerbeek ]",awaiting payment,1899-12-30,1899-12-30
2014-08-27,222,408,1,20.62,users222_5,"70, Rue des Mésanges [ Le Brusquet ]",awaiting payment,1899-12-30,1899-12-30
2020-01-09,494,286,1,22.75,users494_2,"107, Chemin du Puits [ Uccle ]",awaiting payment,1899-12-30,1899-12-30
2014-11-19,112,203,2,41.62,users112_5,"9, Place Capitaine Victor Arnoux [ Mézel ]",awaiting payment,1899-12-30,1899-12-30
2018-12-30,100,470,2,44.72,users100_6,"297, Boulevard du Temps Perdu [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2020-06-22,418,215,3,62.07,users418_5,MILFORD HOUSE [ BAKEWELL ],awaiting payment,1899-12-30,1899-12-30
2018-07-16,191,205,1,20.25,users191_8,"46, Rue Sainte-Claire [ Sisteron ]",awaiting payment,1899-12-30,1899-12-30
2018-11-13,283,467,3,60.21,users283_5,"35, Rue Grande [ Gréoux-les-Bains ]",awaiting payment,1899-12-30,1899-12-30
2020-02-16,21,348,1,21.47,users21_6,"1, Saint André [ L'Escale ]",awaiting payment,1899-12-30,1899-12-30
2018-06-24,367,323,1,22.53,users367_4,208A ROUNDHAY ROAD [ LEEDS ],awaiting payment,1899-12-30,1899-12-30
2018-08-09,35,279,1,23.69,users35_4,"9, Avenue du Docteur Daumas [ Oraison ]",awaiting payment,1899-12-30,1899-12-30
2021-04-26,533,518,2,40.92,users533_10,"544, Boulevard de Smet de Naeyer [ Bruxelles ]",awaiting payment,1899-12-30,1899-12-30
2015-12-02,572,292,3,70.35,users572_2,"221, Chaussée de Waterloo [ Saint-Gilles ]",awaiting payment,1899-12-30,1899-12-30
2011-07-06,248,174,1,21.29,users248_10,"102, Allée Victor d'Herbes [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2020-10-13,558,529,3,65.01,users558_3,"14, Rue des Touristes [ Watermael-Boitsfort ]",awaiting payment,1899-12-30,1899-12-30
2018-12-14,231,305,1,21.85,users231_2,"4, Chemin de Saint-Pierre [ Valensole ]",awaiting payment,1899-12-30,1899-12-30
2020-03-04,132,109,2,96.82,users132_10,SPORT FOREVER FR 2,awaiting payment,1899-12-30,1899-12-30
2017-06-12,223,144,6,139.38,users223_9,"34, Chemin de l'Adrech [ Sisteron ]",awaiting payment,1899-12-30,1899-12-30
2020-06-23,166,70,1,43.47,users166_2,"3, Rue des Monges [ Digne-les-Bains ]",awaiting payment,1899-12-30,1899-12-30
2019-01-07,580,542,2,42.5,users580_10,"5, Avenue du Parc [ Saint-Gilles ]",awaiting payment,1899-12-30,1899-12-30
2021-03-08,499,242,2,46.34,users499_4,"5, Rue de la Reinette [ Bruxelles ]",awaiting payment,1899-12-30,1899-12-30
2018-08-22,378,101,1,44.82,users378_7,53 OAKLEIGH GARDENS [ LONDON ],awaiting payment,1899-12-30,1899-12-30
2013-05-17,570,461,2,43.74,users570_1,"98, Rue Josaphat [ Schaerbeek ]",awaiting payment,1899-12-30,1899-12-30
2018-01-07,5,250,7,146.79,users5_5,"24, Rue Chacundier [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2017-12-19,154,425,2,47.02,users154_2,"22, Chemin de L'Ombre [ Marcoux ]",awaiting payment,1899-12-30,1899-12-30
2020-06-09,335,492,2,49.86,users335_9,"725, Boulevard des Amandiers [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2015-10-08,520,562,2,40.3,users520_1,"31, Chaussée de Vilvorde [ Bruxelles ]",awaiting payment,1899-12-30,1899-12-30
2017-11-13,432,97,3,139.92,users432_1,P.O. BOX 5 [ NEWCASTLE UPON TYNE ],awaiting payment,1899-12-30,1899-12-30
2019-09-05,272,597,3,66.72,users272_9,"1, Rue des Lilas [ Digne-les-Bains ]",awaiting payment,1899-12-30,1899-12-30
2020-03-12,545,316,1,21.22,users545_3,"43, Rue Charles Degroux [ Etterbeek ]",awaiting payment,1899-12-30,1899-12-30
2015-09-08,532,388,1,21.19,users532_1,"16, Rue Rittweger [ Uccle ]",awaiting payment,1899-12-30,1899-12-30
2017-10-29,385,595,3,63.9,users385_1,35 BOUVERIE SQUARE [ FOLKESTONE ],awaiting payment,1899-12-30,1899-12-30
2017-07-23,528,287,2,43.84,users528_1,"122, Rue du Viaduc [ Ixelles ]",awaiting payment,1899-12-30,1899-12-30
2020-03-04,298,330,2,42.28,users298_7,"3, Impasse des Chènevières [ Digne-les-Bains ]",awaiting payment,1899-12-30,1899-12-30
2020-07-16,76,281,3,71.52,users76_6,"255, Route des Cordeils [ Saint-Pons ]",awaiting payment,1899-12-30,1899-12-30
2019-12-24,111,37,1,73.16,users111_3,"41, Rue Elsa Triolet [ Sainte-Tulle ]",awaiting payment,1899-12-30,1899-12-30
2019-06-09,266,372,2,47.44,users266_6,"206, Allée du Félibrige [ Saint-Étienne-les-Orgues ]",awaiting payment,1899-12-30,1899-12-30
2018-08-02,236,510,3,69.72,users236_2,"112, Impasse Augustin Fresnel [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2019-05-06,165,412,2,44.66,users165_9,SPORT FOREVER FR 4,awaiting payment,1899-12-30,1899-12-30
2020-05-16,78,274,2,42.34,users78_9,"5, Avenue des Pénitents [ Les Mées ]",awaiting payment,1899-12-30,1899-12-30
2016-12-09,393,544,3,71.13,users393_3,12 PARK LANE [ READING ],awaiting payment,1899-12-30,1899-12-30
2017-07-21,472,424,3,70.83,users472_6,SPORT FOREVER BE 4,awaiting payment,1899-12-30,1899-12-30
2019-01-03,44,505,2,49.96,users44_6,"210, Rue de la Manon [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2015-10-18,188,445,2,44.02,users188_8,SPORT FOREVER FR 1,awaiting payment,1899-12-30,1899-12-30
2020-11-16,206,463,2,46.42,users206_6,"11, Chemin de Valensole [ Quinson ]",awaiting payment,1899-12-30,1899-12-30
2020-03-19,414,237,1,23.62,users414_5,SPORT FOREVER UK 1,awaiting payment,1899-12-30,1899-12-30
2017-12-05,275,355,6,134.88,users275_10,"2, Chemin de la Moutette [ Pierrevert ]",awaiting payment,1899-12-30,1899-12-30
2020-07-07,439,462,2,42.6,users439_10,5 GORSE DOWN [ WINCHESTER ],awaiting payment,1899-12-30,1899-12-30
2015-02-03,345,68,1,40.33,users345_8,"892, Chemin des Bas Vignaus [ Saint-Étienne-les-Orgues ]",awaiting payment,1899-12-30,1899-12-30
2020-02-17,176,195,1,23.72,users176_4,"134, Rue du Col [ Thoard ]",awaiting payment,1899-12-30,1899-12-30
2018-07-16,160,453,2,48.8,users160_4,SPORT FOREVER FR 5,awaiting payment,1899-12-30,1899-12-30
2020-06-22,132,239,2,42.24,users132_7,SPORT FOREVER FR 5,awaiting payment,1899-12-30,1899-12-30
2019-01-01,192,287,1,21.92,users192_3,"155, Chemin du Clos de Portales [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2018-10-13,565,513,1,22.87,users565_5,"69, Rue de Theux [ Ixelles ]",awaiting payment,1899-12-30,1899-12-30
2019-04-06,511,1,2,127.06,users511_7,"5, Drève Pittoresque [ Uccle ]",awaiting payment,1899-12-30,1899-12-30
2017-01-30,127,339,3,74.1,users127_9,"43, Lotissement les Jardins de la Thomassi [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2018-01-15,548,567,1,24.1,users548_3,"841, Rue de Neerpede [ Anderlecht ]",awaiting payment,1899-12-30,1899-12-30
2019-11-02,461,141,3,68.25,users461_8,SPORT FOREVER UK 1,awaiting payment,1899-12-30,1899-12-30
2015-07-13,108,444,3,70.89,users108_8,"932, Chemin de la Source [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2018-01-19,279,493,3,70.71,users279_9,"70, Avenue Jean Giono [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2019-02-07,330,420,3,63.84,users330_5,"16, Rue Jean Rameau [ Château-Arnoux-Saint-Auban ]",awaiting payment,1899-12-30,1899-12-30
2017-11-07,93,121,2,87.92,users93_7,"3412, Chemin de Robert [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2018-06-13,52,146,1,22.2,users52_8,"1, Rue Montaigu [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2015-07-16,408,8,2,163.22,users408_8,SPORT FOREVER UK 1,awaiting payment,1899-12-30,1899-12-30
2018-03-05,195,272,1,21.97,users195_5,"402, Montée des Vraies Richesses [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2020-08-26,511,572,2,41.86,users511_7,"5, Drève Pittoresque [ Uccle ]",awaiting payment,1899-12-30,1899-12-30
2016-10-06,425,229,2,43.96,users425_6,SPORT FOREVER UK 2,awaiting payment,1899-12-30,1899-12-30
2019-08-20,181,182,3,69.72,users181_9,"2, Le Mardaric [ Salignac ]",awaiting payment,1899-12-30,1899-12-30
2016-03-30,69,185,1,22.86,users69_1,"148, Sarrabosc [ Sisteron ]",awaiting payment,1899-12-30,1899-12-30
2012-01-17,502,247,1,24.31,users502_4,"841, Rue de Neerpede [ Anderlecht ]",awaiting payment,1899-12-30,1899-12-30
2015-05-25,203,157,2,43.2,users203_3,"8, Avenue Saint-Véran [ Pierrevert ]",awaiting payment,1899-12-30,1899-12-30
2020-04-28,21,577,1,20.13,users21_6,"1, Saint André [ L'Escale ]",awaiting payment,1899-12-30,1899-12-30
2018-03-21,530,601,3,63.24,users530_6,"29, Rue Pannenhuis [ Jette ]",awaiting payment,1899-12-30,1899-12-30
2021-05-08,14,297,1,24.12,users14_5,"341, Route de Digne [ Le Brusquet ]",awaiting payment,1899-12-30,1899-12-30
2018-11-25,119,461,2,43.74,users119_6,"328, Rue des Cèdres [ Saint-Étienne-les-Orgues ]",awaiting payment,1899-12-30,1899-12-30
2020-07-29,434,341,1,20.1,users434_1,EQUITABLE HOUSE [ HALIFAX ],awaiting payment,1899-12-30,1899-12-30
2015-03-05,133,166,2,45.28,users133_9,SPORT FOREVER FR 1,awaiting payment,1899-12-30,1899-12-30
2019-09-27,596,467,3,60.21,users596_9,SPORT FOREVER BE 3,awaiting payment,1899-12-30,1899-12-30
2020-10-31,187,95,1,43.96,users187_2,"42, Chemin de Saint-Pierre [ Estoublon ]",awaiting payment,1899-12-30,1899-12-30
2020-08-16,481,213,1,20.92,users481_10,"83, Avenue de l'Opale [ Schaerbeek ]",awaiting payment,1899-12-30,1899-12-30
2021-02-22,479,399,3,73.23,users479_10,"113, Rue de la Victoire [ Saint-Gilles ]",awaiting payment,1899-12-30,1899-12-30
2018-09-20,49,54,1,43.43,users49_4,"350, Rue Principale [ Le Brusquet ]",awaiting payment,1899-12-30,1899-12-30
2019-09-04,311,498,1,20.62,users311_4,"24, Lotissement le Bachelard [ Uvernet-Fours ]",awaiting payment,1899-12-30,1899-12-30
2012-08-13,537,193,3,74.07,users537_1,SPORT FOREVER BE 2,awaiting payment,1899-12-30,1899-12-30
2018-08-30,52,36,1,78.19,users52_10,"1, Rue Montaigu [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2019-10-10,416,289,1,22.24,users416_4,EMSTREY HOUSE NORTH [ SHREWSBURY ],awaiting payment,1899-12-30,1899-12-30
2015-04-08,465,267,1,23.68,users465_6,"17, Avenue des Faons [ Uccle ]",awaiting payment,1899-12-30,1899-12-30
2020-03-31,315,390,1,20.88,users315_4,"16, Saint Pierre [ Le Chaffaut-Saint-Jurson ]",awaiting payment,1899-12-30,1899-12-30
2019-11-04,129,598,7,150.5,users129_5,"141, Le Village [ Thorame-Haute ]",awaiting payment,1899-12-30,1899-12-30
2017-05-15,142,152,1,22.04,users142_3,SPORT FOREVER FR 4,awaiting payment,1899-12-30,1899-12-30
2012-05-20,590,625,3,60.54,users590_9,"257, Rue François Gay [ Woluwe-Saint-Pierre ]",awaiting payment,1899-12-30,1899-12-30
2019-09-27,141,66,1,43.96,users141_1,SPORT FOREVER FR 10,awaiting payment,1899-12-30,1899-12-30
2018-09-11,411,60,3,143.94,users411_4,2 ROBERTS RD [ DONCASTER ],awaiting payment,1899-12-30,1899-12-30
2018-08-15,19,524,2,42.26,users19_3,"6A, Rue du Palais [ Forcalquier ]",awaiting payment,1899-12-30,1899-12-30
2020-12-01,61,166,2,45.28,users61_10,"2, Rue Maria Borrely [ Volx ]",awaiting payment,1899-12-30,1899-12-30
2020-11-12,18,324,3,68.4,users18_4,"15, Route de Valensole [ Riez ]",awaiting payment,1899-12-30,1899-12-30
2019-08-30,324,115,2,82.86,users324_5,"26, Rue de la Bourgade [ Volx ]",awaiting payment,1899-12-30,1899-12-30
2021-03-02,355,36,3,234.57,users355_7,"531, Avenue de la Commanderie [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2017-06-08,264,411,1,21.33,users264_3,"16, Montée des Chrestiannes [ Pierrevert ]",awaiting payment,1899-12-30,1899-12-30
2014-11-29,318,570,3,63.66,users318_4,"2, Rue du 8 Mai 1945 [ Oraison ]",awaiting payment,1899-12-30,1899-12-30
2017-02-27,170,608,3,61.38,users170_1,SPORT FOREVER FR 6,awaiting payment,1899-12-30,1899-12-30
2012-06-29,38,571,2,45.4,users38_4,"3, Rue Gassendi [ Sainte-Tulle ]",awaiting payment,1899-12-30,1899-12-30
2019-11-04,315,585,3,72.09,users315_6,"16, Saint Pierre [ Le Chaffaut-Saint-Jurson ]",awaiting payment,1899-12-30,1899-12-30
2021-05-04,379,266,1,24.23,users379_1,24B GWS INDUSTRIAL ESTATE [ WEDNESBURY ],awaiting payment,1899-12-30,1899-12-30
2019-10-05,3,282,3,69.45,users3_1,"109, Le Village Montagnac [ Montagnac-Montpezat ]",awaiting payment,1899-12-30,1899-12-30
2014-01-09,296,317,1,20.76,users296_6,"25, Chemin du Rouquets [ Digne-les-Bains ]",awaiting payment,1899-12-30,1899-12-30
2019-09-07,56,610,3,61.44,users56_5,SPORT FOREVER FR 10,awaiting payment,1899-12-30,1899-12-30
2020-05-11,292,23,1,74.71,users292_2,"11, Route de Puimoisson [ Roumoules ]",awaiting payment,1899-12-30,1899-12-30
2018-06-05,105,125,2,85.18,users105_8,SPORT FOREVER FR 8,awaiting payment,1899-12-30,1899-12-30
2018-06-21,413,301,3,68.25,users413_8,TOP FLOOR CLARIDON HOUSE [ STANFORD LE HOPE ],awaiting payment,1899-12-30,1899-12-30
2019-04-10,428,335,3,60.12,users428_4,33 HIGH STREET [ SPALDING ],awaiting payment,1899-12-30,1899-12-30
2020-05-16,111,613,2,48.18,users111_5,"41, Rue Elsa Triolet [ Sainte-Tulle ]",awaiting payment,1899-12-30,1899-12-30
2020-12-08,454,205,2,40.5,users454_2,T J MORRIS LIMITED PORTAL WAY AXIS BUSINESS PARK [ LIVERPOOL ],awaiting payment,1899-12-30,1899-12-30
2021-01-29,262,300,2,44.1,users262_6,"1, Impasse de la Béliére [ Jausiers ]",awaiting payment,1899-12-30,1899-12-30
2020-12-11,539,265,3,68.73,users539_1,"8, Avenue Commandant Lothaire [ Etterbeek ]",awaiting payment,1899-12-30,1899-12-30
2017-03-26,347,393,3,74.01,users347_1,"7235, Route d'Ainac-Lambert [ La Robine-sur-Galabre ]",awaiting payment,1899-12-30,1899-12-30
2018-05-19,21,160,5,113.35,users21_6,"1, Saint André [ L'Escale ]",awaiting payment,1899-12-30,1899-12-30
2019-04-23,441,339,2,49.4,users441_9,OLD FIRE STATION [ NEWRY ],awaiting payment,1899-12-30,1899-12-30
2017-01-19,347,416,2,49.46,users347_9,"7235, Route d'Ainac-Lambert [ La Robine-sur-Galabre ]",awaiting payment,1899-12-30,1899-12-30
2016-11-03,174,476,2,41.36,users174_8,"40, Avenue de la Libération [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2019-02-23,552,631,2,40.22,users552_5,"19, Rue Edouard Henrard [ Auderghem ]",awaiting payment,1899-12-30,1899-12-30
2017-04-28,23,310,2,45.4,users23_9,SPORT FOREVER FR 10,awaiting payment,1899-12-30,1899-12-30
2017-01-28,321,607,2,41.72,users321_10,"31, Chemin de Bellevue [ Château-Arnoux-Saint-Auban ]",awaiting payment,1899-12-30,1899-12-30
2012-11-19,90,104,1,40.05,users90_5,"14, Chemin des Augiers [ Digne-les-Bains ]",awaiting payment,1899-12-30,1899-12-30
2015-08-28,293,150,2,43.04,users293_3,"16, Rue Grande [ Seyne ]",awaiting payment,1899-12-30,1899-12-30
2018-02-18,292,473,2,43.76,users292_8,"11, Route de Puimoisson [ Roumoules ]",awaiting payment,1899-12-30,1899-12-30
2018-12-22,554,439,2,48.3,users554_4,"14, Grand-Place [ Bruxelles ]",awaiting payment,1899-12-30,1899-12-30
2013-03-28,6,468,2,45.14,users6_9,"338, Route de Saint-Bernard [ Saint-Pons ]",awaiting payment,1899-12-30,1899-12-30
2014-08-15,551,611,3,63.9,users551_4,"2, Place des Héros [ Saint-Gilles ]",awaiting payment,1899-12-30,1899-12-30
2021-03-23,487,514,1,22.48,users487_8,"43, Rue Vandeweyer [ Schaerbeek ]",awaiting payment,1899-12-30,1899-12-30
2013-12-18,514,622,3,65.37,users514_4,"124, Boulevard Edmond Machtens [ Molenbeek-Saint-Jean ]",awaiting payment,1899-12-30,1899-12-30
2015-02-28,104,231,2,49.44,users104_1,SPORT FOREVER FR 3,awaiting payment,1899-12-30,1899-12-30
2018-11-12,559,3,1,73.5,users559_10,SPORT FOREVER BE 5,awaiting payment,1899-12-30,1899-12-30
2020-12-27,538,344,2,48.26,users538_9,"41, Rue Camille Simoens [ Schaerbeek ]",awaiting payment,1899-12-30,1899-12-30
2020-09-08,349,582,2,41.84,users349_2,"6, Place de la Paix [ Peyruis ]",awaiting payment,1899-12-30,1899-12-30
2021-02-23,382,424,1,23.61,users382_9,397 ROMFORD ROAD [ LONDON ],awaiting payment,1899-12-30,1899-12-30
2021-02-17,134,303,1,21.5,users134_7,"68, Descente des Moulins [ Entrevaux ]",awaiting payment,1899-12-30,1899-12-30
2018-11-28,176,599,3,65.97,users176_8,"134, Rue du Col [ Thoard ]",awaiting payment,1899-12-30,1899-12-30
2019-12-27,356,54,1,43.43,users356_4,24 SHORE ROAD [ SOUTHAMPTON ],awaiting payment,1899-12-30,1899-12-30
2019-05-05,363,563,2,42.68,users363_10,12 RIGG APPROACH [ LONDON ],awaiting payment,1899-12-30,1899-12-30
2020-11-30,165,21,3,202.08,users165_10,SPORT FOREVER FR 7,awaiting payment,1899-12-30,1899-12-30
2019-09-25,339,226,2,44.54,users339_5,"4, Rue des Romarins [ Digne-les-Bains ]",awaiting payment,1899-12-30,1899-12-30
2021-04-20,27,396,1,24.72,users27_2,"2, Chemin des Jardins de Notre Dame [ Rougon ]",awaiting payment,1899-12-30,1899-12-30
2021-01-20,297,121,2,87.92,users297_2,"10, Place de la Liberté [ Pierrevert ]",awaiting payment,1899-12-30,1899-12-30
2014-11-18,107,368,3,61.62,users107_7,SPORT FOREVER FR 6,awaiting payment,1899-12-30,1899-12-30
2021-01-13,46,584,3,65.25,users46_2,"9, Rue Jules Bourdin [ Oraison ]",awaiting payment,1899-12-30,1899-12-30
2020-12-28,389,13,3,217.14,users389_9,SPORT FOREVER UK 1,awaiting payment,1899-12-30,1899-12-30
2020-07-03,485,299,1,23.93,users485_10,"41, Rue Camille Simoens [ Schaerbeek ]",awaiting payment,1899-12-30,1899-12-30
2020-02-07,134,600,1,20.22,users134_3,"68, Descente des Moulins [ Entrevaux ]",awaiting payment,1899-12-30,1899-12-30
2014-12-09,189,475,3,67.35,users189_8,"15, Lotissement la Musardiere [ Manosque ]",awaiting payment,1899-12-30,1899-12-30
2018-05-18,378,538,2,44.44,users378_8,53 OAKLEIGH GARDENS [ LONDON ],awaiting payment,1899-12-30,1899-12-30
2017-06-08,527,249,2,48.72,users527_4,"52, Rue Antoine Nys [ Anderlecht ]",awaiting payment,1899-12-30,1899-12-30
2019-11-27,508,618,2,45.28,users508_5,"1A, Rue de l'Aurore [ Bruxelles ]",awaiting payment,1899-12-30,1899-12-30
2016-11-12,517,143,2,45.84,users517_2,"49A, Avenue Fonsny [ Saint-Gilles ]",awaiting payment,1899-12-30,1899-12-30
2018-03-25,527,631,1,20.11,users527_6,"52, Rue Antoine Nys [ Anderlecht ]",awaiting payment,1899-12-30,1899-12-30
